ID,Model,Brand,Capacity,Condition,Location,Price,Delivery Time,URL
223455871486,C-500+,Unbranded,4.92 * 3.26 * 9.76inch,Brand New,Hongkong^ Hong Kong,U $36.65,Tue. 14 May.  and Tue. 25 Jun. ,https://www.ebay.com.au/itm/Portable-Small-USB-Car-Fridge-Freezer-Refrigerator-Drink-Beer-Cooler-Warmer-BD/223455871486?hash=item34070201fe:g:1ToAAOSwBz1ck2Zm
153351269300,None,Unbranded,None,Brand New,Sydney^ Australia,55.88,None,https://www.ebay.com.au/itm/1PC-Portable-USB-Desktop-Mini-Refrigerator-Beverage-Cooler-Freezer-Fridge/153351269300?hash=item23b472abb4%3Ag%3AUroAAOSwLKhcScpJ&boolp=1
153460948036,None,Liebherr,None,Used,The Junction^ New South Wales^ Australia,500.0,None,https://www.ebay.com.au/itm/Liebherr-Refridgerator-Built-in/153460948036?hash=item23bafc3c44%3Ag%3AsMMAAOSwQ9xcvnXn&boolp=1
293055683043,None,Haier,None,Used,BUDERIM^ Australia,None,None,https://www.ebay.com.au/itm/HAIER-55L-Free-Standing-Mini-Bar-Fridge-Small-Refrigerator-Office-Unit-Caravan/293055683043?hash=item443b7ad9e3%3Ag%3AyckAAOSw%7EcFcuTEa&boolp=1
233095257168,None,None,None,Brand New,Sydney^ Australia,10.56,Mon. 20 May.  and Mon. 3 Jun.,https://www.ebay.com.au/itm/DOG-BONE-TRC-9115-WJ06/233095257168?hash=item36458f5c50%3Ag%3AcqYAAOSwVbhcpsUs&boolp=1
153460948036,None,Liebherr,None,Used,The Junction^ New South Wales^ Australia,500.0,None,https://www.ebay.com.au/itm/Liebherr-Refridgerator-Built-in/153460948036?hash=item23bafc3c44:g:sMMAAOSwQ9xcvnXn
223437557682,RF-1010-12V,Traxon,None,Used,Melbourne^ Australia,None,None,https://www.ebay.com.au/itm/Alpine-Tobacco-Advertising-Portable-Mini-Bar-Fridge/223437557682?hash=item3405ea8fb2%3Ag%3AedwAAOSwW%7Epbxdg9&boolp=1
173383762155,None,Unbranded,None,Brand New,上海^ China,151.36,Tue. 21 May.  and Tue. 2 Jul.,https://www.ebay.com.au/itm/10L-Travel-Car-Camp-Fridge-Can-Holder-12V-Portable-Cooler-Warmer-Electric-Mini/173383762155?hash=item285e7a40eb%3Ag%3AwHUAAOSwO9RbHk8A&boolp=1
254192491839,Mini Bar,None,None,Used,Cremorne^ VICTORIA^ Australia,200.0,None,https://www.ebay.com.au/itm/MINI-BAR-REFRIGERATOR-COMPACT-QUIET-RUNNING-HOME-OFFICE/254192491839?hash=item3b2f0d9d3f%3Ag%3A2JEAAOSw8adcbJlw&boolp=1
173383756042,None,Unbranded,None,Brand New,上海^ China,202.86,Tue. 21 May.  and Tue. 2 Jul.,https://www.ebay.com.au/itm/10L-Portable-Travel-Car-Camping-Fridge-Cooler-Warmer-Electric-Can-Holder-New/173383756042?hash=item285e7a290a%3Ag%3AL%7EYAAOSwYhdbH21k&boolp=1
153198059720,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,162.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-48L-Portable-Mini-Bar-Fridge-White-BF-48L-WH/153198059720?hash=item23ab50e0c8:i:153198059720
263895928582,Mini Bar Fridge,Unbranded,48 L,Brand New,Melbourne^ Australia,191.95,None,https://www.ebay.com.au/itm/Devanti-48L-Portable-Mini-Bar-Fridge-Black/263895928582?epid=16023536042&hash=item3d716c4f06:g:dqsAAOSwvpVcLlil
153211951442,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,200.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-70L-Portable-Mini-Bar-Fridge-Black-BF-70L-BK/153211951442?hash=item23ac24d952:g:QdgAAOSwFCpbvGCa
163283029776,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,196.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-70L-Portable-Mini-Bar-Fridge-White-BF-70L-WH/163283029776?hash=item26046d4f10:g:O6UAAOSwTwBbwFhF
202627467700,St Kilda,AFL,40 L,Brand New,Brisbane^ Queensland^ Australia,499.0,None,https://www.ebay.com.au/itm/St-Kilda-Saints-AFL-40L-Bar-Fridge-RRP-699-00/202627467700?hash=item2f2d89c9b4%3Ag%3AFnEAAOSwz4xcjhUX&boolp=1
202627467700,St Kilda,AFL,40 L,Brand New,Brisbane^ Queensland^ Australia,499.0,None,https://www.ebay.com.au/itm/St-Kilda-Saints-AFL-40L-Bar-Fridge-RRP-699-00/202627467700?hash=item2f2d89c9b4:g:FnEAAOSwz4xcjhUX
133031962870,None,Samsung,None,Used,Doreen^ VIC^ Australia,None,None,https://www.ebay.com.au/itm/Samsung-Bar-Fridge/133031962870?hash=item1ef952a8f6%3Ag%3AKSkAAOSwW75cwEVw&boolp=1
263951370938,None,Unbranded,None,Brand New,Hong Kong^ Hong Kong,363.19,Tue. 21 May.  and Mon. 10 Jun. ,https://www.ebay.com.au/itm/Mini-USB-Drink-Fridge-Beverage-Can-Cooler-Warmer-Refrigerator-Freezer-Car-PC-Red/263951370938?hash=item3d74ba4aba%3Ag%3AA68AAOSwHsRYDWDZ&boolp=1
323779394744,None,Igloo,28L,Used,Hurstville^ NSW^ Australia,None,None,https://www.ebay.com.au/itm/igloo-cooler-28-litre-blue-color/323779394744?hash=item4b62c17cb8%3Ag%3ADDAAAOSwv-Jcou2N&boolp=1
183457861505,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,243.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-95L-Portable-Bar-Fridge-Silver-BF-95L-SR/183457861505?hash=item2ab6f0cf81:g:6pEAAOSwILBbwFhK
163405766516,Mini Fridge,Airflo,89 Litre,Brand New,Broadmeadows^ Australia,349.0,None,https://www.ebay.com.au/itm/Airflo-2-Two-Door-Small-Mini-Fridge-Refrigerator-Freezer-89-Litres/163405766516?hash=item260bbe1f74:m:mULXgN2zXFks1vYjkcsivkA&var=462725686215
183477675882,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,253.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-95L-Portable-Mini-Bar-Fridge-Black-BF-95L-BK/183477675882?hash=item2ab81f276a:g:JeoAAOSwi1pbvGCb
153351269300,None,Unbranded,None,Brand New,Sydney^ Australia,55.88,None,https://www.ebay.com.au/itm/1PC-Portable-USB-Desktop-Mini-Refrigerator-Beverage-Cooler-Freezer-Fridge/153351269300?hash=item23b472abb4:g:UroAAOSwLKhcScpJ
163283029664,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,243.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-95L-Portable-Bar-Fridge-White-BF-95L-WH/163283029664?hash=item26046d4ea0:g:k-QAAOSwzc1bwFhF
264280750775,N/A,N/A,N/A,Brand New,PARRAMATTA^ NSW^ Australia,2405.2,None,https://www.ebay.com.au/itm/Liebherr-EFL5705-Solid-Top-Chest-Freezer-537-Litres/264280750775?hash=item3d885c3ab7:g:UCUAAOSwvMhcsN~G
133031962870,None,Samsung,None,Used,Doreen^ VIC^ Australia,None,None,https://www.ebay.com.au/itm/Samsung-Bar-Fridge/133031962870?hash=item1ef952a8f6:g:KSkAAOSwW75cwEVw
264280722835,N/A,N/A,N/A,Brand New,PARRAMATTA^ NSW^ Australia,1883.2,None,https://www.ebay.com.au/itm/Liebherr-EFL4205-Solid-Top-Chest-Freezer-399-Litres/264280722835?hash=item3d885bcd93:g:ZRIAAOSwP2RcsNoU
264280722815,N/A,N/A,N/A,Brand New,PARRAMATTA^ NSW^ Australia,2114.2,None,https://www.ebay.com.au/itm/Liebherr-EFL5005-Solid-Top-Chest-Freezer-468-Litres/264280722815?hash=item3d885bcd7f:g:~r4AAOSwX09csNoU
264280703288,N/A,N/A,N/A,Brand New,PARRAMATTA^ NSW^ Australia,1559.8,None,https://www.ebay.com.au/itm/Liebherr-EFL2805-Solid-Top-Chest-Freezer-261-Litres/264280703288?hash=item3d885b8138:g:Y5cAAOSw7PpcsNcI
123694823548,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,196.99,None,https://www.ebay.com.au/itm/MT-Glacio-70L-Portable-Mini-Bar-Fridge-White-BF-70L-WH-AU/123694823548?epid=25024184415&hash=item1cccc9387c:g:P44AAOSwWTZcji1t
323779394744,None,Igloo,28L,Used,Hurstville^ NSW^ Australia,None,None,https://www.ebay.com.au/itm/igloo-cooler-28-litre-blue-color/323779394744?hash=item4b62c17cb8:g:DDAAAOSwv-Jcou2N
113689294494,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,253.99,None,https://www.ebay.com.au/itm/MT-Devanti-95L-Portable-Mini-Bar-Fridge-Black-BF-95L-BK-AU/113689294494?epid=21026613044&hash=item1a7868f69e:g:DEAAAOSwaCVcji1s
113589126777,None,None,None,Brand New,South West Sydney^ Australia,134.9,None,https://www.ebay.com.au/itm/Cocktail-Garnish-Dispenser-6-Tray-San-Jamar-Condiment-Sundae-Pizza-Toppings/113589126777?epid=0&hash=item1a72708679:g:3-4AAOSwU65cR7xO
233170194187,N/A,Glacio,N/A,Brand New,Melbourne^ Victoria^ Australia,275.99,None,https://www.ebay.com.au/itm/Glacio-20L-Portable-Fridge-Freezer-Grey/233170194187?hash=item364a06cf0b:g:FC8AAOSwuJlcv6ya
123740873231,T08,Mobicool,8 L,Used,Lara^ VIC^ Australia,170.0,None,https://www.ebay.com.au/itm/Mobicool-T80-Portable-Car-Fridge/123740873231?hash=item1ccf87e20f:g:CdUAAOSwNwhcbgss
163657833451,None,Samsung,None,For parts or not working,Bentleigh^ VIC^ Australia,None,None,https://www.ebay.com.au/itm/Samsung-Bar-Fridge-127-Litres/163657833451?hash=item261ac45beb:g:fdQAAOSwmU1ceeJx
173844917211,C-500+,Unbranded,4.92 * 3.26 * 9.76inch,Brand New,Hongkong^ Hong Kong,None,Tue. 14 May.  and Tue. 25 Jun. ,https://www.ebay.com.au/itm/Multi-functional-Mini-USB-Drink-Fridge-Beverage-Can-Cooler-Warmer-Refrigerator/173844917211?hash=item2879f6ebdb:g:dvIAAOSwYvNck2Zp
192860619700,Broncos,NRL,40 L,Brand New,Brisbane^ Queensland^ Australia,499.0,None,https://www.ebay.com.au/itm/Brisbane-Broncos-NRL-40L-Bar-Fridge-RRP-699-00/192860619700?hash=item2ce76383b4:g:2rIAAOSwjCVcjhMC
293050329004,None,None,None,Used,MELBOURNE^ Victoria^ Australia,None,None,https://www.ebay.com.au/itm/Esky/293050329004?hash=item443b2927ac:g:Ar0AAOSwKCZb4pZ-
183783282475,Invent,HP,4 L,Used,East Kurrajong^ NSW^ Australia,None,None,https://www.ebay.com.au/itm/HP-Mini-Cooler-Fridge-Bar-Camping/183783282475?hash=item2aca56572b:g:7iUAAOSw~9JcXSz3
113724967894,Bar Fridge,Westinghouse,140 L,Used,Mascot^ NSW^ Australia,None,None,https://www.ebay.com.au/itm/Bar-Fridge-Wetinghouse-140L-Goes-down-to-3C-Mascot-Exellent-Conditions-NSW/113724967894?hash=item1a7a894bd6:g:wUEAAOSwmi1chGfv
143175453866,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,865.99,None,https://www.ebay.com.au/itm/MT-Devanti-200L-Chest-Freezer-White-CFZ-200L-WH-AU/143175453866?epid=7027437795&hash=item2155ec0caa:g:xJYAAOSwceZcji1g
264294893434,None,None,None,Used,Rye^ VIC^ Australia,75.0,None,https://www.ebay.com.au/itm/Mistral-Bar-Fridge-Silver/264294893434?hash=item3d8934077a:g:gnsAAOSwB3ZcvrUt
202627462481,Lions,AFL,40 L,Brand New,Brisbane^ Queensland^ Australia,499.0,None,https://www.ebay.com.au/itm/Brisbane-Lions-AFL-40L-Bar-Fridge-RRP-699-00/202627462481?hash=item2f2d89b551:g:KSwAAOSw68ZcjhNs
123694823581,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,309.99,None,https://www.ebay.com.au/itm/MT-Devanti-127L-Bar-Fridge-White-BF-B-127L-WH-AU/123694823581?hash=item1cccc9389d:g:2wQAAOSwj61cji1v
113689294432,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,309.99,None,https://www.ebay.com.au/itm/MT-Devanti-127L-Bar-Fridge-Black-BF-B-127L-BK-AU/113689294432?hash=item1a7868f660:g:DmIAAOSwWylcji1o
254208798137,None,SMEG,None,Used,Robina^ QLD^ Australia,600.0,None,https://www.ebay.com.au/itm/SMEG-40-LITRE-BAR-FRIDGE-RRP-1190/254208798137?hash=item3b30066db9:g:2MYAAOSw~BFctZLn
113689294376,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,309.99,None,https://www.ebay.com.au/itm/MT-Devanti-127L-Bar-Fridge-Silver-BF-B-127L-SR-AU/113689294376?hash=item1a7868f628:g:YbYAAOSwMFxcji1u
123694823534,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,243.99,None,https://www.ebay.com.au/itm/MT-Glacio-95L-Portable-Bar-Fridge-White-BF-95L-WH-AU/123694823534?epid=13023425182&hash=item1cccc9386e:g:1TgAAOSwdZJcji1r
113689262460,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,580.99,None,https://www.ebay.com.au/itm/MT-Glacio-70L-Portable-Fridge-Freezer-PFN-C-FRI-70-SK-AU/113689262460?hash=item1a7868797c:g:wSUAAOSwOFlcwU35
153211951484,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,169.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-48L-Portable-Mini-Bar-Fridge-Black-BF-48L-BK/153211951484?hash=item23ac24d97c:g:YiQAAOSw0VZbvGCc
223484837741,None,Unbranded,4L,Brand New,BOTANY^ Australia,57.39,None,https://www.ebay.com.au/itm/12V-Portable-4L-Electric-Car-Mini-Fridge-Refrigerator-Cooler-Warmer-Travel-Box/223484837741?hash=item3408bbff6d:m:mYnSB_H2TaPsMdDvytsd4Og&var=522240038227
163283029789,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,196.99,None,https://www.ebay.com.au/itm/Mason-Taylor-Glacio-70L-Portable-Mini-Bar-Fridge-Silver-BF-70L-SR/163283029789?hash=item26046d4f1d:g:QfwAAOSwfp1bwFhC
123694823520,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,331.99,None,https://www.ebay.com.au/itm/MT-Devanti-85L-Bar-Fridge-White-BF-B-85L-2D-WH-AU/123694823520?hash=item1cccc93860:g:29cAAOSw6hBcji1v
372652545144,None,Unbranded,4L,Brand New,BOTANY^ Australia,53.59,None,https://www.ebay.com.au/itm/12V-Portable-4L-Electric-Car-Mini-Fridge-Refrigerator-Cooler-Warmer-Travel-Box/372652545144?hash=item56c3d29478:m:mU7jxkp5b-mxErXYBcnFEKQ&var=641428785430
123694781062,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,742.99,None,https://www.ebay.com.au/itm/MT-Glacio-85L-Portable-Fridge-Freezer-PFN-C-FRI-85-SK-AB-AU/123694781062?hash=item1cccc89286:g:RDoAAOSwbBpcwU34
123741458350,T08,Mobicool,8 L,Used,Lara^ VIC^ Australia,170.0,None,https://www.ebay.com.au/itm/Mobicool-T80-Portable-Car-Fridge/123741458350?hash=item1ccf90cfae:g:CdUAAOSwNwhcbgss
173545846844,None,DEVANTI,70 L,Brand New,NORTH MELBOURNE^ Australia,184.0,None,https://www.ebay.com.au/itm/Devanti-70L-Portable-Mini-Bar-Electric-Fridge-Refrigerator-Black-with-Chiller/173545846844?hash=item286823783c:g:Ne4AAOSwhyZbr0wb
123694823602,None,Mason Taylor,None,Brand New,Melbourne^ 3061^ Australia^ Australia,331.99,None,https://www.ebay.com.au/itm/MT-Devanti-85L-Bar-Fridge-Black-BF-B-85L-2D-BK-AU/123694823602?hash=item1cccc938b2:g:2JIAAOSwyUpcji1x
254192491839,Mini Bar,None,None,Used,Cremorne^ VICTORIA^ Australia,200.0,None,https://www.ebay.com.au/itm/MINI-BAR-REFRIGERATOR-COMPACT-QUIET-RUNNING-HOME-OFFICE/254192491839?hash=item3b2f0d9d3f:g:2JEAAOSw8adcbJlw
223437557682,RF-1010-12V,Traxon,None,Used,Melbourne^ Australia,None,None,https://www.ebay.com.au/itm/Alpine-Tobacco-Advertising-Portable-Mini-Bar-Fridge/223437557682?hash=item3405ea8fb2:g:edwAAOSwW~pbxdg9
192871656035,None,MECO,None,Brand New,HK^ Hong Kong,U $71.16,Thu. 2 May. and Mon. 13 May. ,https://www.ebay.com.au/itm/4L-Portable-Mini-Car-Fridge-Thermometric-Refrigerator-Cooler-Heating/192871656035?hash=item2ce80bea63:i:192871656035
132998440916,DNA,KONNWEI,4 L,Brand New,Multiple Locations^ China,36.2,Tue. 14 May.  and Fri. 31 May. ,https://www.ebay.com.au/itm/Desktop-Fridge-USB-for-Office-Car-Refrigerate-Cold-Can-Mini-Desk-Bar-Cooler/132998440916?hash=item1ef75327d4:m:mcAwlIz-3Yzx98To8rswWIw&var=432293488585
233095257168,None,None,None,Brand New,Sydney^ Australia,10.56,Mon. 20 May.  and Mon. 3 Jun.,https://www.ebay.com.au/itm/DOG-BONE-TRC-9115-WJ06/233095257168?hash=item36458f5c50:g:cqYAAOSwVbhcpsUs
273762252261,None,MECO,10 L,Brand New,HK^ Hong Kong,112.99,Tue. 14 May.  and Tue. 25 Jun. ,https://www.ebay.com.au/itm/10L-Portable-Mini-Car-Fridge-Thermometric-Refrigerator-Cooler-Freezer-Travel/273762252261?hash=item3fbd8075e5:m:mApuMmidKApLHWk_AP3hbxA&var=573375547778
254073195005,None,Infinity,None,Brand New,Gold Coast^ Australia,26.99,Thu. 2 May. and Thu. 9 May.,https://www.ebay.com.au/itm/Infinity-Mayan-Scooter-SCS-Clamp-Red/254073195005?epid=6026921935&hash=item3b27f149fd:g:StEAAOSwTmxctZLR
173383756042,None,Unbranded,None,Brand New,上海^ China,202.86,Tue. 21 May.  and Tue. 2 Jul.,https://www.ebay.com.au/itm/10L-Portable-Travel-Car-Camping-Fridge-Cooler-Warmer-Electric-Can-Holder-New/173383756042?hash=item285e7a290a:g:L~YAAOSwYhdbH21k
123707865327,None,MECO,None,Brand New,HK^ Hong Kong,146.98,Wed. 8 May. and Fri. 24 May. ,https://www.ebay.com.au/itm/10L-Portable-Mini-Car-Fridge-Thermometric-Refrigerator-Cooler-Heating-Freezer/123707865327?hash=item1ccd9038ef:g:jhcAAOSw829cmeo1
173383762155,None,Unbranded,None,Brand New,上海^ China,151.36,Tue. 21 May.  and Tue. 2 Jul.,https://www.ebay.com.au/itm/10L-Travel-Car-Camp-Fridge-Can-Holder-12V-Portable-Cooler-Warmer-Electric-Mini/173383762155?hash=item285e7a40eb:g:wHUAAOSwO9RbHk8A
392266188353,None,MECO,None,Brand New,HK^ Hong Kong,146.82,Tue. 14 May.  and Tue. 25 Jun. ,https://www.ebay.com.au/itm/Car-Home-Dual-Use-Mini-Fridge-Travel-Refrigerator-Cooler-Freezer-Camping-10L/392266188353?hash=item5b54e30641:g:WeYAAOSwJ8lcmerg
223463122863,None,Unbranded/Generic,None,Brand New,HK^ Hong Kong,None,Tue. 14 May.  and Fri. 31 May. ,https://www.ebay.com.au/itm/Portable-USB-Mini-Fridge-Refrigerator-Beverage-Drink-Can-Cooler-Warmer/223463122863?hash=item340770a7af:g:Yr0AAOSwd1ladA0b
273778836152,None,MECO,None,Brand New,HK^ Hong Kong,70.66,Thu. 2 May. and Mon. 13 May. ,https://www.ebay.com.au/itm/4L-Portable-Mini-Car-Fridge-Thermometric-Refrigerator-Cooler-Heating-Freezer/273778836152?hash=item3fbe7d82b8:g:CjEAAOSwqrVcmeo7
263951370938,None,Unbranded,None,Brand New,Hong Kong^ Hong Kong,363.19,Tue. 21 May.  and Mon. 10 Jun. ,https://www.ebay.com.au/itm/Mini-USB-Drink-Fridge-Beverage-Can-Cooler-Warmer-Refrigerator-Freezer-Car-PC-Red/263951370938?hash=item3d74ba4aba:g:A68AAOSwHsRYDWDZ
392266187608,None,MECO,None,Brand New,HK^ Hong Kong,63.43,Tue. 14 May.  and Tue. 25 Jun. ,https://www.ebay.com.au/itm/Portable-12V-Mini-Car-Fridge-Thermometric-Refrigerator-Cooler-Heating-Freezer/392266187608?hash=item5b54e30358:g:dwgAAOSwmWNcmepn
282461741097,None,Vitrifrigo,None,Brand New,Carlino (UD)^ Italy,1940.55,Thu. 23 May.  and Mon. 3 Jun.,https://www.ebay.com.au/itm/Vitrifrigo-C270DP-3C-Built-in-white-Refrigerator-255lt-and-Freezer-57lt-12-24V/282461741097?hash=item41c4082029:g:IUAAAOSwndZaYOBG
163647405985,None,None,None,Used,Clayton^ Victoria^ Australia,25.0,Wed. 8 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Freezer-Compartment-Door-Seal-40-5cm-X-61xm/163647405985?hash=item261a253fa1:g:0DQAAOSwmTRcsbFc
323760206705,None,None,None,New: Never Used,Casino^ NSW^ Australia,750.0,Thu. 9 May. and Wed. 22 May. ,https://www.ebay.com.au/itm/General-electric-PQM-II/323760206705?hash=item4b619cb371:g:f6UAAOSwcnxbx547
281397117138,WSE6970SF,Westinghouse,None,Brand New,Sydney New South Wales^ AU^ Australia,240.0,Fri. 3 May. and Tue. 14 May. ,https://www.ebay.com.au/itm/10-x-SAMSUNG-ORIGINAL-FRIDGE-WATER-FILTER-DA29-10105J-GENUINE-SAMSUNG-MODEL/281397117138?hash=item41849340d2%3Ag%3As7kAAOSwAnhbDNG6&boolp=1
233175873203,None,Whirlpool,None,Brand New,Sydney^ Australia,39.9,Wed. 8 May. and Thu. 16 May. ,https://www.ebay.com.au/itm/Part-W10772127-Door-Shelf-All-Offers-Considered/233175873203?epid=1080823957&hash=item364a5d76b3:g:5mcAAOSwkhtclSkI
303132807119,KTB2302WA,Kelvinator,231 L,Brand New,Ascot Vale^ VIC^ Australia,666.0,Thu. 9 May. and Wed. 22 May. ,https://www.ebay.com.au/itm/NEW-Kelvinator-KTB2302WA-231L-Top-Mount-Fridge/303132807119?epid=14006134960&hash=item46941f8fcf%3Ag%3AriQAAOSwyMRcvVzC&boolp=1
333120902237,None,Various,None,Brand New,Sydney^ Australia,71.69,Wed. 8 May. and Thu. 16 May. ,https://www.ebay.com.au/itm/Part-1460307K-MOTOR-FAN-and-SHRD-CON-ASSY-All-Offers-Considered/333120902237?hash=item4d8f8d945d%3Ag%3AyR8AAOSw3GBcjoLV&boolp=1
163647405985,None,None,None,Used,Clayton^ Victoria^ Australia,25.0,Wed. 8 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Freezer-Compartment-Door-Seal-40-5cm-X-61xm/163647405985?hash=item261a253fa1%3Ag%3A0DQAAOSwmTRcsbFc&boolp=1
233175873203,None,Whirlpool,None,Brand New,Sydney^ Australia,39.9,Wed. 8 May. and Thu. 16 May. ,https://www.ebay.com.au/itm/Part-W10772127-Door-Shelf-All-Offers-Considered/233175873203?epid=1080823957&hash=item364a5d76b3%3Ag%3A5mcAAOSwkhtclSkI&boolp=1
303132807119,KTB2302WA,Kelvinator,231 L,Brand New,Ascot Vale^ VIC^ Australia,666.0,Thu. 9 May. and Wed. 22 May. ,https://www.ebay.com.au/itm/NEW-Kelvinator-KTB2302WA-231L-Top-Mount-Fridge/303132807119?epid=14006134960&hash=item46941f8fcf:g:riQAAOSwyMRcvVzC
281397117138,WSE6970SF,Westinghouse,None,Brand New,Sydney New South Wales^ AU^ Australia,240.0,Fri. 3 May. and Tue. 14 May. ,https://www.ebay.com.au/itm/10-x-SAMSUNG-ORIGINAL-FRIDGE-WATER-FILTER-DA29-10105J-GENUINE-SAMSUNG-MODEL/281397117138?hash=item41849340d2:g:s7kAAOSwAnhbDNG6
263052380765,ActiveSmart,Fisher & Paykel,None,Brand New,Mount Druitt^ NSW^ Australia,39.9,Fri. 3 May. and Tue. 14 May. ,https://www.ebay.com.au/itm/15-x-10W-Fisher-Paykel-ActiveSmart-Fridge-Halogen-Lamp-Light-Bulb-Globe-E372B/263052380765
262249864930,None,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-Seal-C250T-510-x-1120-Refrigerator-Door-Gasket-Seal/262249864930
262915749957,None,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-BJ504Q-R-14-765-x-930-Refrigerator-Door-Seal/262915749957
183654851316,None,None,70 L,Brand New,Templestowe^VIC^ Australia,168.99,None,https://www.ebay.com.au/itm/Glacio-70L-Portable-Mini-Bar-Fridge-Silver/183654851316
202627467700,St Kilda,AFL,40 L,Brand New,Brisbane^ Queensland^ Australia,499.0,None,https://www.ebay.com.au/itm/St-Kilda-Saints-AFL-40L-Bar-Fridge-RRP-699-00/202627467700?hash=item2f2d89c9b4%3Ag%3AFnEAAOSwz4xcjhUX&boolp=1
202627467700,St Kilda,AFL,40 L,Brand New,Brisbane^ Queensland^ Australia,499.0,None,https://www.ebay.com.au/itm/St-Kilda-Saints-AFL-40L-Bar-Fridge-RRP-699-00/202627467700?hash=item2f2d89c9b4:g:FnEAAOSwz4xcjhUX
133031962870,None,Samsung,None,Used,Doreen^ VIC^ Australia,None,None,https://www.ebay.com.au/itm/Samsung-Bar-Fridge/133031962870?hash=item1ef952a8f6%3Ag%3AKSkAAOSwW75cwEVw&boolp=1
323779394744,None,Igloo,28L,Used,Hurstville^ NSW^ Australia,None,None,https://www.ebay.com.au/itm/igloo-cooler-28-litre-blue-color/323779394744?hash=item4b62c17cb8:g:DDAAAOSwv-Jcou2N
323779394744,None,Igloo,28L,Used,Hurstville^ NSW^ Australia,None,None,https://www.ebay.com.au/itm/igloo-cooler-28-litre-blue-color/323779394744?hash=item4b62c17cb8%3Ag%3ADDAAAOSwv-Jcou2N&boolp=1
293055683043,None,Haier,None,Used,BUDERIM^ Australia,None,None,https://www.ebay.com.au/itm/HAIER-55L-Free-Standing-Mini-Bar-Fridge-Small-Refrigerator-Office-Unit-Caravan/293055683043?hash=item443b7ad9e3%3Ag%3AyckAAOSw%7EcFcuTEa&boolp=1
293055683043,None,Haier,None,Used,BUDERIM^ Australia,None,None,https://www.ebay.com.au/itm/HAIER-55L-Free-Standing-Mini-Bar-Fridge-Small-Refrigerator-Office-Unit-Caravan/293055683043?hash=item443b7ad9e3:g:yckAAOSw~cFcuTEa
133031962870,None,Samsung,None,Used,Doreen^ VIC^ Australia,None,None,https://www.ebay.com.au/itm/Samsung-Bar-Fridge/133031962870?hash=item1ef952a8f6:g:KSkAAOSwW75cwEVw
153460948036,None,Liebherr,None,Used,The Junction^ New South Wales^ Australia,500.0,None,https://www.ebay.com.au/itm/Liebherr-Refridgerator-Built-in/153460948036?hash=item23bafc3c44:g:sMMAAOSwQ9xcvnXn
153351269300,None,Unbranded,None,Brand New,Sydney^ Australia,55.88,None,https://www.ebay.com.au/itm/1PC-Portable-USB-Desktop-Mini-Refrigerator-Beverage-Cooler-Freezer-Fridge/153351269300?hash=item23b472abb4%3Ag%3AUroAAOSwLKhcScpJ&boolp=1
153460948036,None,Liebherr,None,Used,The Junction^ New South Wales^ Australia,500.0,None,https://www.ebay.com.au/itm/Liebherr-Refridgerator-Built-in/153460948036?hash=item23bafc3c44%3Ag%3AsMMAAOSwQ9xcvnXn&boolp=1
